stasiun_id,stasiun_nama,horizon,lstm_nse,lstm_rmse,config,f1_p95,pod_p95,far_p95
107,P.A. Cengkareng Drain,12,0.6816936223126608,16.25217034871625,gsmap_mse,0.4524421593830334,0.3611491108071135,0.3944954128440367
107,P.A. Cengkareng Drain,24,0.5922763785394294,18.40165160477877,gsmap_mse,0.3924528301886792,0.2841530054644808,0.3658536585365853
126,P.A. Pulo Gadung 2,1,0.0786375205285002,24.991559162643515,gsmap_mse,,,
126,P.A. Pulo Gadung 2,6,-0.0733932508404426,26.99525635406015,gsmap_mse,,,
126,P.A. Pulo Gadung 2,12,-0.3074681287231513,29.821786296801335,gsmap_mse,,,
126,P.A. Pulo Gadung 2,24,-0.4670752717112136,31.62897219013424,gsmap_mse,,,
140,P.A. Marina Ancol (Laut),1,0.9778863256669408,6.838617199347692,gsmap_mse,0.9098743267504488,0.9011379800853484,0.0812182741116751
140,P.A. Marina Ancol (Laut),6,0.8309145603973962,18.91124851009819,gsmap_mse,0.6638334041648959,0.5558718861209965,0.1761603375527426
140,P.A. Marina Ancol (Laut),12,0.8270666250958592,19.121390091518197,gsmap_mse,0.7176220806794055,0.5984419263456091,0.1039236479321314
140,P.A. Marina Ancol (Laut),24,0.8692101225047186,16.63248878760898,gsmap_mse,0.7265372168284789,0.6364280652019844,0.1536286522148916
150,P.S. Sunter Hulu,1,0.9700464693017156,5.698448125928018,gsmap_mse,0.9231678486997636,0.8987341772151899,0.0510328068043742
150,P.S. Sunter Hulu,6,0.6953914649705291,18.16637427535892,gsmap_mse,0.5441967717140661,0.4087759815242494,0.1862068965517241
150,P.S. Sunter Hulu,12,0.5078753846569106,23.06375590116054,gsmap_mse,0.0841638981173864,0.0439814814814814,0.0256410256410256
150,P.S. Sunter Hulu,24,0.4296299554470607,24.42451437452314,gsmap_mse,0.0,0.0,
162,Pompa Pasar Ikan 1,1,0.9808530469478286,3.701967485600385,gsmap_mse,0.893542757417103,0.8458149779735683,0.0530209617755857
162,Pompa Pasar Ikan 1,6,0.8933501536688171,8.735516314584627,gsmap_mse,0.7119496855345911,0.6233480176211453,0.1700879765395894
162,Pompa Pasar Ikan 1,12,0.9167730952363802,7.717392319827697,gsmap_mse,0.7835862844294548,0.7684674751929438,0.2006880733944954
162,Pompa Pasar Ikan 1,24,0.8908273284063911,8.83978959027236,gsmap_mse,0.6950986632718014,0.6066666666666667,0.1862891207153502
164,Pompa Yos Sudarso 1,1,0.8779695487668091,34.77117159753363,gsmap_mse,0.955631399317406,0.948860135551448,0.0375
164,Pompa Yos Sudarso 1,6,0.4760528926781717,72.09960367469957,gsmap_mse,0.833278955954323,0.7936606587942822,0.1229395604395604
164,Pompa Yos Sudarso 1,12,0.5674148371765411,65.52534532289589,gsmap_mse,0.8321766561514196,0.8182382133995038,0.1534017971758665
164,Pompa Yos Sudarso 1,24,0.4959492478668162,70.74005578405693,gsmap_mse,0.8382619191309596,0.8505817513778322,0.1737061273051754
166,P.A. Marina Ancol (Kali),1,0.9129138665123934,8.77571088208227,gsmap_mse,0.8931965032307108,0.8557902403495994,0.0659777424483306
166,P.A. Marina Ancol (Kali),6,0.7405220264475674,15.151017578976038,gsmap_mse,0.6068601583113457,0.5036496350364964,0.2367256637168141
166,P.A. Marina Ancol (Kali),12,0.7112612740200419,15.98209120729242,gsmap_mse,0.5444695259593679,0.4382267441860465,0.2812872467222884
166,P.A. Marina Ancol (Kali),24,0.6890839886140727,16.592154868204528,gsmap_mse,0.41988365943945,0.2927728613569321,0.2579439252336448
167,Rumah Pompa Pluit 1,1,0.9591595188121697,3.0656732378216995,gsmap_mse,0.9582898852971846,0.962303664921466,0.0456905503634475
167,Rumah Pompa Pluit 1,6,0.5587078105905292,10.080512129617723,gsmap_mse,0.6230529595015576,0.5235602094240838,0.2307692307692307
167,Rumah Pompa Pluit 1,12,0.1313224409301567,14.147745135955477,gsmap_mse,0.3147792706333973,0.2575916230366492,0.5953947368421053
167,Rumah Pompa Pluit 1,24,0.0997004425521138,14.410851009812706,gsmap_mse,0.1728395061728395,0.1035940803382663,0.4787234042553192
169,P.A. Kaliduri 1,1,0.9253876688401336,2.715543683498972,gsmap_mse,0.9204673954014324,0.902439024390244,0.0607692307692307
169,P.A. Kaliduri 1,6,0.244557637461667,8.644436314195412,gsmap_mse,0.5172572480441786,0.4153732446415373,0.3146341463414634
169,P.A. Kaliduri 1,12,0.1378165600884429,9.238192835759676,gsmap_mse,0.4222001982160555,0.3153219837157661,0.3613193403298351
169,P.A. Kaliduri 1,24,0.1652349006904325,9.08678111240294,gsmap_mse,0.4421699078812692,0.3223880597014925,0.2964169381107492
170,P.A. Ancol Flushing 1,1,0.9878937260989412,2.998421580905469,gsmap_mse,0.95033228401539,0.939488243430152,0.0385704175513092
170,P.A. Ancol Flushing 1,6,0.8169985366659749,11.659782176003622,gsmap_mse,0.6344038715354158,0.4965564738292011,0.1218026796589525
170,P.A. Ancol Flushing 1,12,0.7088325590064288,14.70454846178814,gsmap_mse,0.476601871850252,0.3401849948612538,0.204326923076923
170,P.A. Ancol Flushing 1,24,0.6586231738476078,15.919515613792242,gsmap_mse,0.0694214876033057,0.0360948779649364,0.0948275862068965
179,Pompa Kamal Muara (Bubble),1,0.5670155413026694,46.32813238926011,gsmap_mse,0.9148713658230496,0.8571428571428571,0.0190625700829782
179,Pompa Kamal Muara (Bubble),6,-0.5923118002225527,88.81807003138557,gsmap_mse,0.1006957158549981,0.0539533058661958,0.2465753424657534
179,Pompa Kamal Muara (Bubble),12,-0.4708164572279216,86.36630916981389,gsmap_mse,0.1701976143849029,0.0939465408805031,0.0964083175803402
179,Pompa Kamal Muara (Bubble),24,0.0792865742864704,69.54418314791997,gsmap_mse,0.5791643760307862,0.415090622537431,0.0422727272727272
181,Pompa Kali Asin (Bubble),1,0.6845219699678242,40.648204937876066,gsmap_mse,0.8229842446709916,0.723650851140891,0.046073048460253
181,Pompa Kali Asin (Bubble),6,0.156960223237188,66.45765513865939,gsmap_mse,0.6304054881783658,0.4666303953572724,0.0286900717251793
181,Pompa Kali Asin (Bubble),12,-0.2951630502174489,82.40305532530037,gsmap_mse,0.3993647126768698,0.2510437465964785,0.0239943542695836
181,Pompa Kali Asin (Bubble),24,-0.7192138778850012,94.9785728171142,gsmap_mse,0.0854730311907634,0.0450581395348837,0.1705685618729097
184,Pompa Lagoa (Bubble),1,0.6597489353142532,37.951885858796025,gsmap_mse,0.9049012435991222,0.8356226075208286,0.013294336612603
184,Pompa Lagoa (Bubble),6,-0.675873970682797,84.2346910413368,gsmap_mse,0.1914070454082671,0.1066969353007945,0.0711462450592885
184,Pompa Lagoa (Bubble),12,-0.4554157817398843,78.43348771751432,gsmap_mse,0.2586549940310386,0.1490142136634571,0.0210843373493975
184,Pompa Lagoa (Bubble),24,0.1695043456575833,59.069462507363674,gsmap_mse,0.6435440643228756,0.4770920991117344,0.0116222760290556
187,Pompa Cilincing (Bubble),1,0.7924970621646537,29.654983436739208,gsmap_mse,0.9795954577714692,0.9756140660894153,0.0163905220024942
187,Pompa Cilincing (Bubble),6,0.2188166876000495,57.51571165231897,gsmap_mse,0.9247835497835498,0.908237378210806,0.0580562189968767
187,Pompa Cilincing (Bubble),12,0.3258013358190789,53.42968111881402,gsmap_mse,0.9182298306319432,0.8957186001065909,0.0580982626564543
187,Pompa Cilincing (Bubble),24,0.3846346539730751,51.08768955259714,gsmap_mse,0.7441447441447442,0.5982509369980368,0.0158543746330005
107,P.A. Cengkareng Drain,1,0.9561529024644776,6.028224618911498,gsmap_quantile,0.8744479495268139,0.9454297407912688,0.1866197183098591
107,P.A. Cengkareng Drain,6,0.3253866163767088,23.65780962881078,gsmap_quantile,0.504594820384294,0.825136612021858,0.6365824308062575
107,P.A. Cengkareng Drain,12,0.3297772683472403,23.582957718493702,gsmap_quantile,0.4334160463192721,0.7168262653898769,0.6893894487255483
107,P.A. Cengkareng Drain,24,0.2629271931638489,24.74167295602441,gsmap_quantile,0.4133202742409402,0.5765027322404371,0.6778625954198473
126,P.A. Pulo Gadung 2,1,0.0904920259665703,24.830264498517256,gsmap_quantile,,,
126,P.A. Pulo Gadung 2,6,-1.159696913942987,38.29168077865689,gsmap_quantile,,,
126,P.A. Pulo Gadung 2,12,-3.0340593816660695,52.382864243066095,gsmap_quantile,,,
126,P.A. Pulo Gadung 2,24,-6.322203600220511,70.66100031618585,gsmap_quantile,,,
140,P.A. Marina Ancol (Laut),1,0.958088734537915,9.414629345583435,gsmap_quantile,0.8933901918976546,0.8940256045519204,0.1072443181818181
140,P.A. Marina Ancol (Laut),6,0.8120359637367632,19.93905068545407,gsmap_quantile,0.6621880998080614,0.7366548042704626,0.3986054619407321
140,P.A. Marina Ancol (Laut),12,0.8131608959863008,19.875311363503336,gsmap_quantile,0.7197732997481109,0.8094900849858357,0.3520408163265306
140,P.A. Marina Ancol (Laut),24,0.8350571614019197,18.6782810119969,gsmap_quantile,0.7537020247809005,0.8837703756201276,0.3429926238145416
150,P.S. Sunter Hulu,1,0.9533111737776196,7.114412894660972,gsmap_quantile,0.8997797356828194,0.9401611047180668,0.1372756071805702
150,P.S. Sunter Hulu,6,0.5569835194493608,21.908223605260194,gsmap_quantile,0.5651709401709402,0.6108545034642032,0.474155069582505
150,P.S. Sunter Hulu,12,0.3518421886299699,26.46871565545687,gsmap_quantile,0.3828435266084193,0.2789351851851852,0.389873417721519
150,P.S. Sunter Hulu,24,0.2222900837934398,28.520451830109216,gsmap_quantile,0.2101513802315227,0.1361014994232987,0.5390625
162,Pompa Pasar Ikan 1,1,0.9674399920443252,4.827530374197741,gsmap_quantile,0.853515625,0.9625550660792952,0.2333333333333333
162,Pompa Pasar Ikan 1,6,0.6892424603390459,14.911430179001314,gsmap_quantile,0.6012825348924934,0.8777533039647577,0.5427423981640849
162,Pompa Pasar Ikan 1,12,0.8600027462904959,10.009179205773377,gsmap_quantile,0.736322869955157,0.9051819184123484,0.3794406651549509
162,Pompa Pasar Ikan 1,24,0.814691563769928,11.516819340917117,gsmap_quantile,0.6543513957307061,0.8855555555555555,0.4811197916666667
164,Pompa Yos Sudarso 1,1,0.9118276777898808,29.556387734436896,gsmap_quantile,0.9101251422070534,0.9858287122612446,0.1547807712625462
164,Pompa Yos Sudarso 1,6,0.6299532232849847,60.592304011021255,gsmap_quantile,0.8647879305436948,0.9440646364201368,0.2022058823529411
164,Pompa Yos Sudarso 1,12,0.5785029544229655,64.68011390225149,gsmap_quantile,0.8389261744966443,0.9305210918114144,0.2362525458248472
164,Pompa Yos Sudarso 1,24,0.6050571803961983,62.617449700955355,gsmap_quantile,0.8307943416757345,0.9350887936313532,0.2525697503671072
166,P.A. Marina Ancol (Kali),1,0.9131100982073816,8.765818125705959,gsmap_quantile,0.9046471600688468,0.9570284049526584,0.1422976501305483
166,P.A. Marina Ancol (Kali),6,0.6907698989632804,16.539883052056,gsmap_quantile,0.6914929962418859,0.7386861313868613,0.3500321130378934
166,P.A. Marina Ancol (Kali),12,0.5731918898897865,19.431101414709097,gsmap_quantile,0.6341315550166717,0.7601744186046512,0.4560582423296931
166,P.A. Marina Ancol (Kali),24,0.5028823389952806,20.980258993980257,gsmap_quantile,0.6244254760341431,0.7013274336283186,0.4372781065088757
167,Rumah Pompa Pluit 1,1,0.9540908697822882,3.2503488119015,gsmap_quantile,0.925925925925926,0.9947643979057592,0.1340018231540565
167,Rumah Pompa Pluit 1,6,0.4958776313682429,10.774260214873983,gsmap_quantile,0.6584699453551912,0.7570680628272252,0.4174053182917002
167,Rumah Pompa Pluit 1,12,-0.2747067165782131,17.138115427814604,gsmap_quantile,0.3851907255048616,0.5392670157068062,0.7004072134962187
167,Rumah Pompa Pluit 1,24,-0.1427323671866747,16.235601165503386,gsmap_quantile,0.3194662480376766,0.4302325581395348,0.7459425717852685
169,P.A. Kaliduri 1,1,0.9081705190592572,3.0126075047259926,gsmap_quantile,0.9037300177619894,0.9401330376940134,0.1299589603283173
169,P.A. Kaliduri 1,6,0.2407392416267244,8.666255500287056,gsmap_quantile,0.5494994438264739,0.5476718403547672,0.4486607142857143
169,P.A. Kaliduri 1,12,0.054835661714999,9.672546992748549,gsmap_quantile,0.167841127482383,0.0969652109548482,0.3761904761904762
169,P.A. Kaliduri 1,24,0.0517457041345167,9.684792815503094,gsmap_quantile,0.4223699648025029,0.4029850746268656,0.5562859490550535
170,P.A. Ancol Flushing 1,1,0.983791202789215,3.4694676443029366,gsmap_quantile,0.9487136371279636,0.9754495159059474,0.076595744680851
170,P.A. Ancol Flushing 1,6,0.7444613850140599,13.778166360538943,gsmap_quantile,0.7611347517730497,0.9238980716253444,0.3528702363724071
170,P.A. Ancol Flushing 1,12,0.6858100302386019,15.274832143838038,gsmap_quantile,0.7582211086752271,0.829393627954779,0.3017017594462071
