stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0,f1_p95,pod_p95,far_p95
107,P.A. Cengkareng Drain,1,9830,2857,11560,11269,0.9490610243999362,6.497467330005563,4.014257080886908,0.9488077402860646,6.456671235236033,3.989128963567858,0.9441775839996596,6.801791506374305,5.448931954243373,0.9419822555774734,6.873642543130704,5.54397592675612,0.8130523453433038,0.8158253751705321,0.1897018970189702
107,P.A. Cengkareng Drain,6,9810,2857,11545,11254,0.7788613074271427,13.545012966725105,8.795598537169566,0.7793676478128991,13.411385195994688,8.717700183266357,-0.2934917299907016,32.7588678819236,27.292196258820336,-0.32800426834782126,32.90324825443963,27.43721133880633,0.5702187720536345,0.5519125683060109,0.41021897810218977
107,P.A. Cengkareng Drain,12,9791,2857,11527,11236,0.6825322113955944,16.230747779338603,10.074252656306792,0.689743729323276,15.905308384881218,9.960480969698162,-1.384464707661584,44.48198353567374,36.926806124049556,-1.3962405220067002,44.20251844748615,36.67247342468062,0.47176684881602915,0.3543091655266758,0.29427792915531337
107,P.A. Cengkareng Drain,24,9755,2857,11493,11202,0.6094327577995071,18.010334342206143,10.30246335490927,0.6208812790077195,17.58928082591501,10.13287112998449,0.48032297500529,20.774980557658346,12.844149434582741,0.4920366403572576,20.3599478370604,12.673644832027263,0.43462578899909826,0.3292349726775956,0.36074270557029176
126,P.A. Pulo Gadung 2,1,8431,1343,5761,5683,-0.2647212705166735,29.28029862024656,13.452858654443004,-0.36809611285249866,28.60839923499261,13.132743947869987,0.8564176058104064,9.865717730908068,4.161762590820047,0.8573920244790154,9.236494174385857,4.050684302109605,,,
126,P.A. Pulo Gadung 2,6,8414,1338,5751,5673,-0.23428157599822597,28.947772380320092,13.335472405040445,-0.30283797660778067,27.939166427824098,12.978752871102962,-0.0226297606782202,26.34918820957979,12.759532641666182,-0.05932067968681598,25.193120576585212,12.382925945511879,,,
126,P.A. Pulo Gadung 2,12,8396,1332,5739,5661,-0.4349290858549608,31.241603589929205,19.132170646150346,-0.5209313560781659,30.216018833773717,18.83042138085308,-0.4319167913377193,31.208794180078883,14.633093260537066,-0.48431530059102146,29.85008126912001,14.1905214037567,,,
126,P.A. Pulo Gadung 2,24,8360,1320,5723,5637,-0.6243573257588602,33.28125284957767,17.638211529212285,-0.7295969720331887,32.277911429967,17.327554657356178,-0.5926899278204691,32.955241437408326,13.333140017029585,-0.686746943294551,31.87556807211177,12.931727376658191,,,
140,P.A. Marina Ancol (Laut),1,10065,2857,11755,8702,0.9439557333400423,10.886879972482241,7.265418849419264,0.9232452757831611,7.913245856014266,5.060742252174478,0.9758719829095929,7.14329614505801,4.791178222033178,0.9268363311934049,7.725913452536669,6.157640006128859,0.85305684662138,0.84850640113798,0.14234363767074049
140,P.A. Marina Ancol (Laut),6,10055,2857,11750,8697,0.9174826785566172,13.211120604009631,8.295344395417043,0.8563778732007105,10.826213772517606,7.508465913263196,0.5094516366601546,32.211282131301424,23.179672340425533,-0.6181060964959466,36.33870268241545,29.88744202981871,0.7894172327493744,0.7857651245551601,0.20689655172413793
140,P.A. Marina Ancol (Laut),12,10043,2857,11744,8691,0.9139269261196743,13.490054662754766,7.046030818857632,0.8618535636157625,10.613287782805472,7.255068022597811,0.12780999708816898,42.94233001730668,31.07048415131266,-1.8705764779746086,48.37986566848298,39.948435071493414,0.7879019908116386,0.7287535410764873,0.1425
140,P.A. Marina Ancol (Laut),24,10027,2857,11733,8680,0.907408040812385,13.99448141290297,7.3706451945374605,0.8323682338054738,11.696285448038568,7.818657886052556,0.9017409377134189,14.41638860253933,6.943739946616448,0.8317175641074552,11.71896327322562,7.9473560822178335,0.745114006514658,0.6484762579730687,0.12440191387559808
150,P.S. Sunter Hulu,1,10153,2857,10204,8161,0.9400327081158997,8.062872771709948,4.289152299048019,0.9315169620366052,8.724754657991149,4.682157671030348,0.9654503078883084,6.120045900272315,2.5469540827409656,0.9587175289977342,6.773990086391398,2.981883751498163,0.8708743485813549,0.8653624856156502,0.12354312354312354
150,P.S. Sunter Hulu,6,10148,2857,10193,8149,0.6407886039728405,19.727510204907848,10.431578516336574,0.6143466928661341,20.697895915824365,11.308474241025236,0.6597691925707418,19.199240174710464,9.874791455898018,0.6251021571895388,20.407233767821346,10.978681526626938,0.5,0.384526558891455,0.2854077253218884
150,P.S. Sunter Hulu,12,10142,2857,10186,8137,0.49390268288583006,23.38888434407697,13.093459534845046,0.46669170871789445,24.313891346144768,13.911986231141116,0.43356952965829243,24.7437655827508,13.706297686486192,0.3886634553667512,26.03187694971267,14.829832871101154,0.2571166207529844,0.16203703703703703,0.37777777777777777
150,P.S. Sunter Hulu,24,10130,2857,10167,8122,0.41140687767228423,24.81162306379811,15.375473488103218,0.3760751542172338,26.258151181668783,16.2813805030769,0.2851950532938333,27.34269750778251,15.319120560415518,0.24522794974583884,28.880579885015063,16.78940499647728,0.04434589800443459,0.02306805074971165,0.42857142857142855
162,Pompa Pasar Ikan 1,1,9236,2857,11554,11496,0.951717283967919,5.878663615003549,3.9976742052867205,0.9579869404524365,5.443603345064795,3.9396673022235578,0.9139178005407106,7.8494538661871385,6.278467616020538,0.9142408413676166,7.777402462244549,6.273068457104049,0.8288288288288288,0.8612334801762115,0.20122574055158324
162,Pompa Pasar Ikan 1,6,9217,2857,11542,11484,0.9075318931948224,8.134005188890518,5.836456437922603,0.9180384448601165,7.6018703022159535,5.758551765755054,-0.927613903365599,37.13799788725538,30.969697537518442,-0.9450635365422317,37.032433942101115,30.9287719070271,0.7671840354767184,0.762114537444934,0.22767857142857142
162,Pompa Pasar Ikan 1,12,9202,2857,11530,11472,0.903546677373333,8.308015598151828,5.952153332179921,0.9148066141551293,7.75078445638845,5.871379986164511,-2.403353874629984,49.35057999859987,41.48118469973966,-2.43843880264216,49.24060381485691,41.41568284271742,0.7367104440275172,0.649393605292172,0.14884393063583815
162,Pompa Pasar Ikan 1,24,9178,2857,11506,11448,0.9105776874639696,8.000330108741142,5.54342311694878,0.9229966521151733,7.369492232087801,5.45992355523469,0.8591638501910314,10.040192292482617,7.374261951692818,0.8687546518562272,9.621099837166728,7.299803419596936,0.7780373831775701,0.74,0.17980295566502463
164,Pompa Yos Sudarso 1,1,9184,2857,10658,5606,-1.0868472801937155,143.7906177473025,112.57618898196374,-0.12597026183585158,103.11593779108973,68.23428213593965,0.9364131092503827,25.09972772756018,10.303163103356713,0.9088737600563934,29.33486277554765,15.273825389489414,0.30776699029126214,0.19531731361675908,0.2745995423340961
164,Pompa Yos Sudarso 1,6,9164,2857,10636,5598,-0.5995870038419833,125.97752953790705,98.25870901892901,-0.09678346951488281,101.64501234704342,72.12078064742134,0.7280089542097605,51.94771597907306,28.90585585297516,0.5994209152037862,61.42847867836178,42.41350638910928,0.7879948914431673,0.766935985083903,0.18975705843729482
164,Pompa Yos Sudarso 1,12,9146,2857,10624,5599,-0.36306079862595175,116.3137673304875,87.71545490794294,-0.0479025423546513,99.39202787118322,69.4614061643982,0.6658449339146083,57.5900603326061,31.423593785755077,0.51607098402295,67.5432472022526,45.00092815095047,0.8161270616982285,0.8287841191066998,0.19614921780986763
164,Pompa Yos Sudarso 1,24,9110,2857,10605,5621,0.601408342813832,62.90604286961779,50.87599959609201,0.608317060186242,60.76738497895472,47.21593646275953,0.6575426532213346,58.30845152734694,30.711345911733254,0.5538175378033996,64.85738997924852,40.916545496646904,0.8465420005936479,0.8732394366197183,0.17857142857142858
166,P.A. Marina Ancol (Kali),1,9316,2545,10937,6143,0.9056835985330761,9.13274672381239,3.60864535317914,0.9075862321123975,8.518221509002665,4.036136372773777,0.9623012824384962,5.773924366954645,2.001462154849941,0.9358405177074584,7.097591760912741,3.0690093124449302,0.8406881077038145,0.8186453022578296,0.13604919292851653
166,P.A. Marina Ancol (Kali),6,9301,2530,10906,6117,0.7598228182587593,14.576639913389364,7.0219667949389475,0.7822006677831785,13.089155456862363,7.576514620635092,0.674879871997005,16.959517092281175,8.164648640621293,0.5950886471439707,17.846922208703212,11.065167408926603,0.6953773212169103,0.6423357664233577,0.24203273040482343
166,P.A. Marina Ancol (Kali),12,9289,2517,10878,6084,0.7114007710379748,15.97823006362745,8.495105801405376,0.7279371744429253,14.647149709951053,9.314241246973081,0.5486615860750572,19.981690878298775,10.704399799208705,0.4382189914525061,21.047574003391574,14.014340152961948,0.438037430450177,0.31468023255813954,0.2795341098169717
166,P.A. Marina Ancol (Kali),24,9265,2493,10841,6043,0.6145620566253215,18.47389545200391,9.311263128005127,0.5787377464193876,18.222925456915018,10.330661224172,0.5696768059751529,19.519946644671315,8.543601782299818,0.5286710176323066,19.27542214236043,9.7894618867811,0.280785246876859,0.17404129793510326,0.27384615384615385
167,Rumah Pompa Pluit 1,1,9203,2857,11554,9572,0.8863166018265531,5.1148035850128615,2.171096942924886,0.8653214720546635,5.364281277135407,2.2275432829024795,0.9755268175932996,2.3731525762637307,1.7487943581406353,0.9689472857953035,2.575800035247797,1.989788032404518,0.8879837067209776,0.9130890052356021,0.13577799801783944
167,Rumah Pompa Pluit 1,6,9188,2857,11542,9562,0.31007587829843775,12.604340904122326,7.073637117925515,0.21941573189312824,12.919183948849845,7.319177495364766,0.4165269676329063,11.591239255068151,8.38990491828857,0.3323533796862469,11.94809074185626,8.946367256694595,0.5283687943262412,0.4680628272251309,0.39348710990502034
167,Rumah Pompa Pluit 1,12,9176,2857,11530,9558,0.04321378092771777,14.847911905485887,8.284386304789251,0.00870542296208543,14.560726174600006,8.313339527828093,-0.2993935316961811,17.30327367241117,12.008504682702073,-0.32947938829295764,16.862519847028217,11.762451231895678,0.2992125984251969,0.2387434554973822,0.5992970123022847
167,Rumah Pompa Pluit 1,24,9152,2857,11507,9546,0.060734391586357295,14.71940721129404,8.007977646838642,0.028660784149597607,14.41805115378923,8.043189063296758,-0.42174189337234247,18.109501269055883,9.021825585699393,-0.539866713444416,18.153595999228664,9.1143252736276,0.1825938566552901,0.113107822410148,0.5265486725663717
