stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0,f1_p95,pod_p95,far_p95
140,P.A. Marina Ancol (Laut),24,10027,2857,11733,8680,0.8692101225047186,16.63248878760898,11.158366483603848,0.8162931131275067,12.244259268952993,8.370358674743972,0.9017409377134189,14.41638860253933,6.943739946616448,0.8317175641074552,11.71896327322562,7.9473560822178335,0.7265372168284789,0.6364280652019844,0.1536286522148916
150,P.S. Sunter Hulu,1,10153,2857,10204,8161,0.9700464693017157,5.698448125928018,2.367766008375378,0.9649050413770964,6.245742596260649,2.6747426590378693,0.9654503078883084,6.120045900272315,2.5469540827409656,0.9587175289977342,6.773990086391398,2.981883751498163,0.9231678486997635,0.8987341772151899,0.05103280680437424
150,P.S. Sunter Hulu,6,10148,2857,10193,8149,0.6953914649705291,18.16637427535892,9.843292839884048,0.6755732336370335,18.983924920012413,10.474259104045107,0.6597691925707418,19.199240174710464,9.874791455898018,0.6251021571895388,20.407233767821346,10.978681526626938,0.5441967717140661,0.40877598152424943,0.18620689655172415
150,P.S. Sunter Hulu,12,10142,2857,10186,8137,0.5078753846569106,23.06375590116054,13.280999491403792,0.4911166240764262,23.750591803876762,13.801418075921102,0.43356952965829243,24.7437655827508,13.706297686486192,0.3886634553667512,26.03187694971267,14.829832871101154,0.08416389811738649,0.04398148148148148,0.02564102564102564
150,P.S. Sunter Hulu,24,10130,2857,10167,8122,0.42962995544706073,24.42451437452314,14.789397215705815,0.3897013103615091,25.969836954885093,15.72931779411205,0.2851950532938333,27.34269750778251,15.319120560415518,0.24522794974583884,28.880579885015063,16.78940499647728,0.0,0.0,
162,Pompa Pasar Ikan 1,1,9236,2857,11554,11496,0.9808530469478286,3.701967485600385,2.5271637264919784,0.9836745772962361,3.3933334245964537,2.4929971217402707,0.9139178005407106,7.8494538661871385,6.278467616020538,0.9142408413676166,7.777402462244549,6.273068457104049,0.893542757417103,0.8458149779735683,0.0530209617755857
162,Pompa Pasar Ikan 1,6,9217,2857,11542,11484,0.8933501536688171,8.735516314584627,6.538177829686025,0.9056038428195082,8.158165625226177,6.452859111430597,-0.927613903365599,37.13799788725538,30.969697537518442,-0.9450635365422317,37.032433942101115,30.9287719070271,0.7119496855345911,0.6233480176211453,0.17008797653958943
162,Pompa Pasar Ikan 1,12,9202,2857,11530,11472,0.9167730952363802,7.717392319827697,5.695814447436251,0.9282726104727725,7.111893310002849,5.615744431681215,-2.403353874629984,49.35057999859987,41.48118469973966,-2.43843880264216,49.24060381485691,41.41568284271742,0.7835862844294548,0.7684674751929438,0.2006880733944954
162,Pompa Pasar Ikan 1,24,9178,2857,11506,11448,0.8908273284063911,8.83978959027236,6.686686979416732,0.9013423051104016,8.341578549158857,6.605910145227912,0.8591638501910314,10.040192292482617,7.374261951692818,0.8687546518562272,9.621099837166728,7.299803419596936,0.6950986632718014,0.6066666666666667,0.18628912071535023
164,Pompa Yos Sudarso 1,1,9184,2857,10658,5606,0.8779695487668091,34.77117159753363,28.0783481441161,0.8876540868565829,32.571741157824945,23.73870038288692,0.9364131092503827,25.09972772756018,10.303163103356713,0.9088737600563934,29.33486277554765,15.273825389489414,0.9556313993174061,0.9488601355514479,0.0375
164,Pompa Yos Sudarso 1,6,9164,2857,10636,5598,0.47605289267817175,72.09960367469957,59.817625008899626,0.5572886360761804,64.57820359164015,51.32747831454637,0.7280089542097605,51.94771597907306,28.90585585297516,0.5994209152037862,61.42847867836178,42.41350638910928,0.833278955954323,0.7936606587942822,0.12293956043956043
164,Pompa Yos Sudarso 1,12,9146,2857,10624,5599,0.5674148371765411,65.52534532289589,48.16756557271466,0.5720835463086733,63.51416564660112,47.25841609143911,0.6658449339146083,57.5900603326061,31.423593785755077,0.51607098402295,67.5432472022526,45.00092815095047,0.8321766561514196,0.8182382133995038,0.1534017971758665
164,Pompa Yos Sudarso 1,24,9110,2857,10605,5621,0.49594924786681627,70.74005578405693,59.77871855350147,0.5606994714508835,64.35526494947388,51.35060363397131,0.6575426532213346,58.30845152734694,30.711345911733254,0.5538175378033996,64.85738997924852,40.916545496646904,0.8382619191309596,0.8505817513778322,0.17370612730517548
166,P.A. Marina Ancol (Kali),1,9316,2545,10937,6143,0.9129138665123934,8.77571088208227,2.2677706093358863,0.9329946003055629,7.25329751374662,2.6189814260194804,0.9623012824384962,5.773924366954645,2.001462154849941,0.9358405177074584,7.097591760912741,3.0690093124449302,0.8931965032307108,0.8557902403495994,0.06597774244833068
166,P.A. Marina Ancol (Kali),6,9301,2530,10906,6117,0.7405220264475674,15.151017578976038,7.651921279185412,0.7700467000327393,13.449408262992238,8.112436314980636,0.674879871997005,16.959517092281175,8.164648640621293,0.5950886471439707,17.846922208703212,11.065167408926603,0.6068601583113457,0.5036496350364964,0.23672566371681417
166,P.A. Marina Ancol (Kali),12,9289,2517,10878,6084,0.7112612740200419,15.98209120729242,8.716136689878802,0.7291427133563942,14.614662152786691,9.462709776314393,0.5486615860750572,19.981690878298775,10.704399799208705,0.4382189914525061,21.047574003391574,14.014340152961948,0.5444695259593679,0.4382267441860465,0.28128724672228844
166,P.A. Marina Ancol (Kali),24,9265,2493,10841,6043,0.6890839886140727,16.592154868204528,9.446167782053733,0.6903570716278785,15.623286908848618,10.293214693328096,0.5696768059751529,19.519946644671315,8.543601782299818,0.5286710176323066,19.27542214236043,9.7894618867811,0.41988365943945005,0.29277286135693215,0.25794392523364484
167,Rumah Pompa Pluit 1,1,9203,2857,11554,9572,0.9591595188121695,3.0656732378216995,0.9759966276485186,0.9670006082138053,2.655310601327594,0.9717747517516084,0.9755268175932996,2.3731525762637307,1.7487943581406353,0.9689472857953035,2.575800035247797,1.989788032404518,0.9582898852971846,0.962303664921466,0.04569055036344756
167,Rumah Pompa Pluit 1,6,9188,2857,11542,9562,0.5587078105905292,10.080512129617723,5.696652670765885,0.521563963190748,10.114330178546753,5.8331174194099,0.4165269676329063,11.591239255068151,8.38990491828857,0.3323533796862469,11.94809074185626,8.946367256694595,0.6230529595015576,0.5235602094240838,0.23076923076923078
167,Rumah Pompa Pluit 1,12,9176,2857,11530,9558,0.13132244093015677,14.147745135955477,8.254109306424537,0.11675638144445577,13.74427777324554,8.239185533876485,-0.2993935316961811,17.30327367241117,12.008504682702073,-0.32947938829295764,16.862519847028217,11.762451231895678,0.31477927063339733,0.25759162303664923,0.5953947368421053
167,Rumah Pompa Pluit 1,24,9152,2857,11507,9546,0.09970044255211385,14.410851009812706,7.871684921582821,0.08307597033153935,14.008375600410078,7.895298583639304,-0.42174189337234247,18.109501269055883,9.021825585699393,-0.539866713444416,18.153595999228664,9.1143252736276,0.1728395061728395,0.10359408033826638,0.4787234042553192
169,P.A. Kaliduri 1,1,9114,2857,11555,6802,0.9253876688401335,2.715543683498972,1.0535348917625789,0.9258928220339689,3.0719216009427996,1.3924623261986544,0.8528961366638049,3.8129712280111936,1.5964328156957301,0.8227425652805087,4.750969255339289,2.407054462754274,0.9204673954014323,0.9024390243902439,0.06076923076923077
169,P.A. Kaliduri 1,6,9094,2857,11543,6795,0.24455763746166703,8.644436314195412,4.067014828425139,0.20172058560165773,10.085505785541717,5.252435447216277,-0.4741310935041685,12.075470603976004,6.159288145218731,-0.5620480631765945,14.108063773629882,7.8358576917360825,0.5172572480441786,0.4153732446415373,0.3146341463414634
