stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0
166,P.A. Marina Ancol (Kali),12,9289,2517,10878,6084,0.7104598007485403,16.00425716775553,8.577361010492215,0.7179230171402239,14.914281753023518,9.517262748487356,0.5486615860750572,19.981690878298775,10.704399799208705,0.4382189914525061,21.047574003391574,14.014340152961948
166,P.A. Marina Ancol (Kali),24,9265,2493,10841,6043,0.7108921562604511,15.999675928108333,8.733509713741954,0.7179022201110111,14.912197928790693,9.592102727114305,0.5696768059751529,19.519946644671315,8.543601782299818,0.5286710176323066,19.27542214236043,9.7894618867811
167,Rumah Pompa Pluit 1,1,9203,2857,11554,9572,0.9639893883178372,2.87869522021553,0.9309987370838816,0.972001507625842,2.4458492456534167,0.9287731566264686,0.9755268175932996,2.3731525762637307,1.7487943581406353,0.9689472857953035,2.575800035247797,1.989788032404518
167,Rumah Pompa Pluit 1,6,9188,2857,11542,9562,0.6108018362114859,9.466836301601809,5.463456820282281,0.5856024202404113,9.41312422186978,5.60064404698219,0.4165269676329063,11.591239255068151,8.38990491828857,0.3323533796862469,11.94809074185626,8.946367256694595
167,Rumah Pompa Pluit 1,12,9176,2857,11530,9558,0.2163660936919407,13.437378049873322,7.591818731144978,0.22614023581562603,12.865089234022575,7.568888725670634,-0.2993935316961811,17.30327367241117,12.008504682702073,-0.32947938829295764,16.862519847028217,11.762451231895678
167,Rumah Pompa Pluit 1,24,9152,2857,11507,9546,0.09024412295566042,14.486335686199444,7.837294827175268,0.07019212425014953,14.106449252214162,7.865588910020565,-0.42174189337234247,18.109501269055883,9.021825585699393,-0.539866713444416,18.153595999228664,9.1143252736276
169,P.A. Kaliduri 1,1,9114,2857,11555,6802,0.9224622361688898,2.7682679511949124,1.0965022349277929,0.9218295859714332,3.155013313127051,1.4462847321028969,0.8528961366638049,3.8129712280111936,1.5964328156957301,0.8227425652805087,4.750969255339289,2.407054462754274
169,P.A. Kaliduri 1,6,9094,2857,11543,6795,0.24314085782845685,8.65253853686259,4.027546320568336,0.20481672960095476,10.065928357910783,5.213140535220124,-0.4741310935041685,12.075470603976004,6.159288145218731,-0.5620480631765945,14.108063773629882,7.8358576917360825
169,P.A. Kaliduri 1,12,9076,2857,11531,6784,0.12100030492304459,9.327849858584253,4.407486367167137,0.05713781479397084,10.966729953552317,5.784758771539261,-0.8370625312201416,13.48494422564957,7.112605410228341,-0.6766380007454018,14.624219367851076,8.141653287208081
169,P.A. Kaliduri 1,24,9040,2857,11508,6758,0.1484628371123562,9.177612737909604,3.8664959511805743,0.08307496951580262,10.819949865181169,5.223565291243163,-0.32572156221832094,11.4512813451796,4.702774599870511,-0.20965246856715392,12.427639371070141,5.845383912366136
170,P.A. Ancol Flushing 1,1,9316,2857,11509,7414,0.9881539537804821,2.9660205703018443,1.7930552480274213,0.979678111512836,3.5789881588591546,2.3510091298446487,0.9796304604180237,3.8893591957988116,2.211112024372723,0.9632451438356976,4.813218677861635,3.1826897583877622
170,P.A. Ancol Flushing 1,6,9301,2857,11497,7405,0.8073012196100419,11.964722734304528,7.949286275305527,0.6867244150380347,14.049635764639726,10.116801255859814,0.7106268319455659,14.661968610444598,9.167300876990904,0.4977728388801489,17.789014481889264,12.515441848795664
170,P.A. Ancol Flushing 1,12,9289,2857,11485,7397,0.6878092154347633,15.226157849066785,10.759075390034088,0.5052856723807053,17.652072037466052,13.355904184658272,0.549867941026833,18.283117937569482,11.993693784191752,0.2679741629714152,21.472452558874394,15.66902186663171
170,P.A. Ancol Flushing 1,24,9265,2857,11462,7384,0.6676115252705228,15.70853953381572,11.232270762963484,0.47981500177848035,18.102752524525794,13.797893173385907,0.7571579175829765,13.42687065493235,8.436927394722648,0.6393079695199599,15.074189691571195,10.068466927243335
179,Pompa Kamal Muara (Bubble),1,7633,2857,10075,9836,0.4059889557325722,54.26326214706615,30.794248808393828,0.4214836676445647,52.27459715716448,29.601408191517038,0.9401412546490572,17.22552406669844,8.483253306790866,0.9375269502911627,17.178262550901977,8.40640162966693
179,Pompa Kamal Muara (Bubble),6,7594,2857,10036,9802,-0.8464587958520606,95.64385789784406,61.90516039363967,-0.8313040808947487,93.35420741068228,60.18485028146174,0.4988919371185524,49.82564971341959,36.07998960918507,0.5106385335649701,48.25791442313586,35.298699798948476
